SORT_area,AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,COP_ALOS,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,ALL,100.00,3505,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_AVG,0.94,0.80,0.65,1.74,1.70,2.25
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,ALL,100.00,3506,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_STD,1.65,1.47,1.15,2.43,2.41,3.25
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,ALL,100.00,3507,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_RMSE,1.70,1.49,1.15,2.47,2.43,3.40
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,ALL,100.00,3508,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_MAE,1.05,0.82,0.65,1.69,1.66,2.54
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,ALL,100.00,3509,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,2.42,2.02,1.46,3.92,3.78,5.03
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,CLIFF,6.40,3510,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_AVG,2.30,2.16,1.62,3.53,3.63,5.01
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,CLIFF,6.40,3511,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_STD,3.38,3.21,2.62,4.68,4.86,6.69
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,CLIFF,6.40,3512,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_RMSE,3.45,3.29,2.68,4.69,4.85,6.74
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,CLIFF,6.40,3513,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_MAE,2.34,2.19,1.64,3.56,3.64,5.09
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,CLIFF,6.40,3514,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,5.13,4.87,3.41,7.64,7.72,10.74
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,STEEP,14.32,3515,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_AVG,1.45,1.24,1.02,2.45,2.43,3.37
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,STEEP,14.32,3516,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_STD,2.21,1.93,1.55,3.30,3.28,4.41
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,STEEP,14.32,3517,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_RMSE,2.27,1.96,1.55,3.60,3.51,4.44
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,STEEP,14.32,3518,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_MAE,1.53,1.28,1.01,2.74,2.67,3.39
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,STEEP,14.32,3519,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,3.12,2.69,2.13,5.62,5.47,7.04
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,GENTLE,12.78,3520,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_AVG,1.15,0.89,0.75,1.64,1.64,2.37
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,GENTLE,12.78,3521,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_STD,1.65,1.35,1.21,2.25,2.24,3.21
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,GENTLE,12.78,3522,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_RMSE,1.72,1.38,1.23,2.92,2.75,3.23
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,GENTLE,12.78,3523,ALOS,3.00,1.50,1.50,5.00,4.50,5.50,tie,RUFD_MAE,1.21,0.93,0.77,2.35,2.18,2.40
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,GENTLE,12.78,3524,ALOS,3.00,2.00,1.00,5.00,4.00,6.00,alos,RUFD_LE90,2.60,2.01,1.63,4.50,4.28,5.10
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FLAT,66.51,3525,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_AVG,0.67,0.54,0.45,1.16,1.13,1.57
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FLAT,66.51,3526,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_STD,1.18,1.03,0.68,1.62,1.59,2.20
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FLAT,66.51,3527,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_RMSE,1.24,1.04,0.69,1.62,1.59,2.60
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FLAT,66.51,3528,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_MAE,0.79,0.57,0.45,1.16,1.15,2.14
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FLAT,66.51,3529,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,1.76,1.36,0.98,2.45,2.42,3.98
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,URBAN,3.66,3530,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_AVG,0.95,0.70,0.69,1.30,1.25,1.65
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,URBAN,3.66,3531,ALOS,4.00,2.00,1.00,4.00,4.00,6.00,alos,RUFD_STD,1.54,1.27,1.05,1.73,1.68,2.20
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,URBAN,3.66,3532,ALOS,4.00,2.00,1.00,4.00,4.00,6.00,alos,RUFD_RMSE,1.83,1.31,1.08,1.84,1.77,2.22
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,URBAN,3.66,3533,ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,RUFD_MAE,1.36,0.80,0.72,1.23,1.20,1.70
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,URBAN,3.66,3534,COP-ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_LE90,2.75,1.67,1.67,3.05,2.95,3.62
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FOREST,62.90,3535,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_AVG,1.10,0.93,0.74,1.92,1.89,2.49
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FOREST,62.90,3536,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_STD,1.85,1.64,1.31,2.64,2.65,3.56
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FOREST,62.90,3537,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_RMSE,1.89,1.65,1.31,2.71,2.69,3.66
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FOREST,62.90,3538,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_MAE,1.16,0.94,0.74,1.90,1.87,2.70
04_ebro_delta,ebro_delta,N40YE000F,40.8500000,0.4500000,161.57,14.90,5.07,823.10,62.86,3.65,DSM,FOREST,62.90,3539,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,2.71,2.30,1.65,4.29,4.17,5.51
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,ALL,100.00,3540,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,6.02,5.83,1.61,5.98,6.07,9.80
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,ALL,100.00,3541,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_STD,8.39,8.05,2.49,8.21,8.29,12.65
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,ALL,100.00,3542,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_RMSE,8.42,8.07,2.50,8.21,8.35,14.93
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,ALL,100.00,3543,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_MAE,5.99,5.84,1.58,5.98,6.08,11.43
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,ALL,100.00,3544,ALOS,4.50,3.00,1.00,3.00,3.50,6.00,alos,ELD_LE90,14.45,13.89,3.55,13.93,14.10,24.88
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,CLIFF,10.21,3545,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_AVG,14.08,13.50,2.55,11.72,11.92,16.21
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,CLIFF,10.21,3546,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_STD,15.89,15.15,3.84,13.81,14.03,19.52
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,CLIFF,10.21,3547,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_RMSE,16.09,15.17,3.89,14.01,14.46,21.83
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,CLIFF,10.21,3548,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_MAE,14.20,13.52,2.53,11.83,12.15,18.19
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,CLIFF,10.21,3549,ALOS,5.00,2.50,1.00,2.50,4.00,6.00,alos,ELD_LE90,23.50,21.79,5.37,21.89,22.71,34.89
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,STEEP,32.68,3550,ALOS,4.50,3.50,1.00,3.00,3.00,6.00,alos,ELD_AVG,8.42,8.17,1.70,7.82,7.89,11.45
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,STEEP,32.68,3551,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_STD,9.87,9.53,2.32,9.60,9.69,14.29
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,STEEP,32.68,3552,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_RMSE,9.93,9.53,2.32,9.61,9.77,17.12
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,STEEP,32.68,3553,ALOS,4.50,3.50,1.00,3.00,3.00,6.00,alos,ELD_MAE,8.45,8.18,1.70,7.82,7.92,13.72
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,STEEP,32.68,3554,ALOS,3.50,2.00,1.00,4.00,4.50,6.00,alos,ELD_LE90,15.34,14.72,3.60,15.58,15.85,28.31
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,GENTLE,22.20,3555,ALOS,3.50,2.50,1.00,4.00,4.00,6.00,alos,ELD_AVG,5.12,4.90,1.26,5.51,5.52,8.23
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,GENTLE,22.20,3556,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,6.35,6.06,1.82,7.07,7.06,10.81
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,GENTLE,22.20,3557,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_RMSE,6.36,6.11,1.82,7.09,7.07,14.17
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,GENTLE,22.20,3558,ALOS,3.50,2.50,1.00,4.00,4.00,6.00,alos,ELD_MAE,5.11,4.95,1.26,5.54,5.51,11.49
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,GENTLE,22.20,3559,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_LE90,10.25,9.78,2.69,11.59,11.51,22.58
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FLAT,34.90,3560,ALOS,2.00,2.50,1.50,4.50,4.50,6.00,alos,ELD_AVG,1.83,2.02,1.50,2.83,2.92,6.76
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FLAT,34.90,3561,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,3.04,3.13,2.47,4.11,4.14,8.38
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FLAT,34.90,3562,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_RMSE,3.04,3.20,2.50,4.13,4.15,9.86
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FLAT,34.90,3563,ALOS,2.00,2.50,1.50,4.50,4.50,6.00,alos,ELD_MAE,1.83,1.97,1.40,2.82,2.95,7.26
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FLAT,34.90,3564,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_LE90,5.00,5.24,3.11,6.59,6.52,16.36
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,URBAN,7.49,3565,FABDEM,1.00,3.50,3.50,3.50,3.50,6.00,tie,ELD_AVG,1.97,2.81,2.57,2.89,2.97,4.78
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,URBAN,7.49,3566,FABDEM-ALOS,1.50,3.50,3.00,3.50,3.50,6.00,tie,ELD_STD,3.22,3.90,3.59,3.94,4.04,6.66
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,URBAN,7.49,3567,FABDEM,1.00,3.50,3.50,3.50,3.50,6.00,tie,ELD_RMSE,3.23,4.28,3.92,4.22,4.04,6.76
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,URBAN,7.49,3568,FABDEM-ALOS,1.50,3.50,2.00,4.00,4.00,6.00,tie,ELD_MAE,1.93,2.76,2.32,3.04,2.97,4.68
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,URBAN,7.49,3569,FABDEM,1.00,5.00,3.00,3.50,2.50,6.00,alos,ELD_LE90,5.29,7.37,6.49,6.79,6.27,11.86
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FOREST,72.94,3570,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,7.15,6.83,1.59,6.87,6.95,10.42
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FOREST,72.94,3571,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_STD,9.28,8.88,2.39,8.98,9.08,13.43
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FOREST,72.94,3572,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_RMSE,9.36,8.88,2.40,9.00,9.20,16.50
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FOREST,72.94,3573,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_MAE,7.15,6.84,1.57,6.87,6.99,13.15
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DTM,FOREST,72.94,3574,ALOS,4.50,3.00,1.00,3.00,3.50,6.00,alos,ELD_LE90,15.54,14.85,3.49,15.00,15.26,27.10
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,ALL,100.00,3575,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,5.67,5.23,1.99,5.52,5.66,9.33
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,ALL,100.00,3576,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_STD,7.59,7.12,2.81,7.48,7.59,12.05
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,ALL,100.00,3577,ALOS,4.00,2.50,1.00,3.50,4.00,6.00,alos,ELD_RMSE,8.17,7.36,3.51,7.85,8.27,15.83
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,ALL,100.00,3578,ALOS,4.00,2.50,1.00,3.50,4.00,6.00,alos,ELD_MAE,6.04,5.46,2.81,5.81,6.19,12.45
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,ALL,100.00,3579,ALOS,4.50,2.00,1.00,3.00,4.50,6.00,alos,ELD_LE90,13.90,12.59,5.52,13.26,13.84,26.12
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,CLIFF,9.76,3580,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_AVG,12.76,12.13,3.89,10.67,10.86,15.35
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,CLIFF,9.76,3581,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_STD,14.37,13.56,4.86,12.57,12.78,18.53
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,CLIFF,9.76,3582,ALOS,5.00,3.50,1.00,2.00,3.50,6.00,alos,ELD_RMSE,15.05,13.81,5.02,13.28,13.91,22.06
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,CLIFF,9.76,3583,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_MAE,13.09,12.26,4.05,11.08,11.50,18.35
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,CLIFF,9.76,3584,ALOS,5.00,2.00,1.00,3.00,4.00,6.00,alos,ELD_LE90,22.66,20.15,7.66,21.00,22.14,35.44
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,STEEP,32.92,3585,ALOS,4.00,3.50,1.00,3.00,3.50,6.00,alos,ELD_AVG,7.65,7.33,2.37,7.14,7.21,10.97
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,STEEP,32.92,3586,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_STD,8.92,8.48,3.02,8.77,8.86,13.70
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,STEEP,32.92,3587,ALOS,4.00,2.50,1.00,3.50,4.00,6.00,alos,ELD_RMSE,9.59,8.72,3.82,9.17,9.57,18.04
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,STEEP,32.92,3588,ALOS,4.50,3.00,1.00,3.00,3.50,6.00,alos,ELD_MAE,8.05,7.46,3.12,7.42,7.71,14.64
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,STEEP,32.92,3589,ALOS,4.00,2.00,1.00,3.50,4.50,6.00,alos,ELD_LE90,15.25,13.55,6.01,14.98,15.66,29.59
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,GENTLE,23.84,3590,ALOS,3.50,2.50,1.00,4.00,4.00,6.00,alos,ELD_AVG,4.62,4.28,1.65,4.98,5.03,7.92
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,GENTLE,23.84,3591,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,5.67,5.25,2.30,6.36,6.40,10.32
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,GENTLE,23.84,3592,ALOS,3.50,2.00,1.00,4.00,4.50,6.00,alos,ELD_RMSE,6.39,5.55,3.35,6.68,7.01,15.10
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,GENTLE,23.84,3593,ALOS,4.00,2.00,1.00,4.00,4.00,6.00,alos,ELD_MAE,5.09,4.47,2.79,5.22,5.50,12.47
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,GENTLE,23.84,3594,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,ELD_LE90,10.57,9.05,5.07,11.07,11.55,23.93
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,FLAT,33.48,3595,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_AVG,2.06,1.74,1.23,2.70,2.91,6.47
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,FLAT,33.48,3596,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,3.04,2.67,1.86,3.87,4.02,7.98
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,FLAT,33.48,3597,ALOS,3.00,1.50,1.50,4.00,5.00,6.00,tie,ELD_RMSE,3.74,3.09,2.64,4.28,4.78,11.15
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,FLAT,33.48,3598,ALOS,3.00,2.00,1.50,3.50,5.00,6.00,tie,ELD_MAE,2.69,2.22,2.15,3.12,3.62,8.56
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,FLAT,33.48,3599,ALOS,3.00,2.00,1.00,4.00,5.00,6.00,alos,ELD_LE90,6.16,4.93,3.90,6.89,7.68,18.16
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,URBAN,7.49,3600,ALOS,3.50,3.00,1.00,3.50,4.00,6.00,alos,ELD_AVG,2.80,2.38,1.61,2.83,3.11,5.07
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,URBAN,7.49,3601,ALOS,3.50,3.00,1.00,3.50,4.00,6.00,alos,ELD_STD,3.77,3.52,2.32,3.87,4.13,6.55
04_ebro_delta,ebro_delta,N40YE000G,40.8500000,0.5500000,185.85,23.73,8.57,640.61,72.93,7.47,DSM,URBAN,7.49,3602,ALOS,4.50,2.50,1.00,2.50,4.50,6.00,alos,ELD_RMSE,5.14,4.02,3.22,4.45,5.62,8.19
